power,energy,effi,storage,charge,discharge,profit,Revenew
177600,45000,0.45,[3.65922482],1.1407046278130855,1.4285714285714286,[20.16589782],28280.56079051105
177700,45000,0.45,[3.65207996],1.1384773340956091,1.4285714285714286,[11.73552678],28244.035543380993
177800,45000,0.45,[3.65207996],1.1384773340956091,1.4285714285714286,[3.30083884],28244.035543380993
177900,45000,0.45,[0.],0.0,0.0,[0.],0.0
110000,50000,0.45,[4.29430002],1.6725126607972345,1.4285714285714286,[4603.95836747],32762.28506419455
170000,50000,0.45,[0.],0.0,0.0,[0.],0.0
130000,50000,0.45,[3.58302994],1.395492376535854,1.4285714285714286,[2672.59098668],28971.849956108937
150000,50000,0.45,[2.88672906],1.1200988633418032,1.4285714285714286,[931.74632508],25141.324595640355
170000,50000,0.45,[0.],0.0,0.0,[0.],0.0
160000,50000,0.45,[2.89309975],0.9639503992249091,1.4285714285714286,[96.48636803],24499.545850011564
170000,50000,0.45,[0.],0.0,0.0,[0.],0.0
165000,50000,0.45,[0.],0.0,0.0,[0.],0.0
161000,50000,0.45,[2.89309975],0.9355245072019286,1.4285714285714286,[16.85034279],24376.707023952033
162000,50000,0.45,[0.],0.0,0.0,[0.],0.0
161500,50000,0.45,[0.],0.0,0.0,[0.],0.0
161100,50000,0.45,[2.89309975],0.9137298507962606,1.4285714285714286,[9.00488257],24282.490584908894
161200,50000,0.45,[2.89020665],0.9123454845577916,1.4285714285714286,[1.17897985],24264.84774740015
161300,50000,0.45,[0.],0.0,0.0,[0.],0.0
110000,2000,0.5,[140.26913299],13.983785611213984,1.4285714285714286,[71963.76594993],141782.98480888183
170000,2000,0.5,[98.10577823],7.326434791962368,1.4285714285714286,[52241.73350797],110633.80240425131
230000,2000,0.5,[79.49866944],4.333902740092093,1.4285714285714286,[40092.40111273],92035.89057910364
290000,2000,0.5,[69.30540961],2.971672631798737,1.4285714285714286,[31049.56022768],80952.5493296592
350000,2000,0.5,[60.94264041],2.273882003213456,1.4285714285714286,[23625.5767558],73637.8047873413
410000,2000,0.5,[53.12231239],1.7930332273080352,1.4285714285714286,[17145.34194889],67494.13975481757
470000,2000,0.5,[48.22478794],1.500071531998273,1.4285714285714286,[11275.06209261],63253.14136166824
530000,2000,0.5,[43.25487622],1.2700585395192678,1.4285714285714286,[5834.39654585],59381.96585484981
590000,2000,0.5,[39.33835435],1.0993333586046234,1.4285714285714286,[703.7085311],56188.6249174065
650000,2000,0.5,[0.],0.0,0.0,[0.],0.0
610000,2000,0.5,[0.],0.0,0.0,[0.],0.0
600000,2000,0.5,[0.],0.0,0.0,[0.],0.0
595000,2000,0.5,[39.38531217],1.0924309760874324,1.4285714285714286,[287.88666998],56086.59557003974
600000,2000,0.5,[0.],0.0,0.0,[0.],0.0
596000,2000,0.5,[39.37735866],1.0915367989728677,1.4285714285714286,[204.78377724],56071.01426315785
597000,2000,0.5,[39.22501719],1.0866504835035096,1.4285714285714286,[121.79781059],55968.24732454712
598000,2000,0.5,[39.15295358],1.0837998949848306,1.4285714285714286,[38.88072879],55910.907344446925
599000,2000,0.5,[0.],0.0,0.0,[0.],0.0
598500,2000,0.5,[0.],0.0,0.0,[0.],0.0
598100,2000,0.5,[39.15295358],1.0837998949848306,1.4285714285714286,[30.59282993],55910.907344446925
598200,2000,0.5,[39.17093216],1.0822213227013673,1.4285714285714286,[22.30828504],55888.457274342305
598300,2000,0.5,[39.17093216],1.0822213227013673,1.4285714285714286,[14.02462408],55888.457274342305
598400,2000,0.5,[39.17093216],1.0822213227013673,1.4285714285714286,[5.74096311],55888.457274342305
598500,2000,0.5,[0.],0.0,0.0,[0.],0.0
110000,5000,0.5,[57.92693921],8.146332399391227,1.4285714285714286,[50135.47672041],103449.15547438076
170000,5000,0.5,[42.74621484],4.631123632104,1.4285714285714286,[36877.61928005],84380.43750222874
230000,5000,0.5,[33.28815727],2.902427904569494,1.4285714285714286,[27771.94211095],71476.39374963795
290000,5000,0.5,[28.43140762],2.025183464710115,1.4285714285714286,[20646.02687121],63465.950816930184
350000,5000,0.5,[26.01220699],1.6010446357305146,1.4285714285714286,[14537.51750787],58886.46528226251
410000,5000,0.5,[23.58712212],1.3181411263467129,1.4285714285714286,[8971.30346781],55035.092401265734
470000,5000,0.5,[22.29641903],1.1134565721391387,1.4285714285714286,[3789.20429487],52100.47191605557
530000,5000,0.5,[0.],0.0,0.0,[0.],0.0
490000,5000,0.5,[21.79141571],1.0613468164962439,1.4285714285714286,[2131.81884549],51227.61834150118
510000,5000,0.5,[21.62259842],1.0090325399387325,1.4285714285714286,[501.66792456],50458.70086546146
530000,5000,0.5,[0.],0.0,0.0,[0.],0.0
520000,5000,0.5,[0.],0.0,0.0,[0.],0.0
515000,5000,0.5,[21.54803594],0.9948485275373717,1.4285714285714286,[98.47010365],50233.71173871968
520000,5000,0.5,[0.],0.0,0.0,[0.],0.0
516000,5000,0.5,[21.5459681],0.994565940623483,1.4285714285714286,[17.98144988],50228.966255424704
517000,5000,0.5,[0.],0.0,0.0,[0.],0.0
516500,5000,0.5,[0.],0.0,0.0,[0.],0.0
516100,5000,0.5,[21.54622474],0.9945600483540609,1.4285714285714286,[9.93309889],50228.988009583336
516200,5000,0.5,[21.55240098],0.994418244178183,1.4285714285714286,[1.88461116],50229.511313108276
516300,5000,0.5,[0.],0.0,0.0,[0.],0.0
110000,10000,0.5,[26.01220699],4.660407729101312,1.4285714285714286,[34560.59237899],75201.66724251202
170000,10000,0.5,[20.42402164],2.88029440652577,1.4285714285714286,[25403.10508705],64150.50894486751
230000,10000,0.5,[17.34577418],2.0348279874108073,1.4285714285714286,[18266.7331432],57179.51658755361
290000,10000,0.5,[15.3491553],1.4926714998044923,1.4285714285714286,[12246.59973068],51834.087262517016
350000,10000,0.5,[14.09631575],1.1797194762170362,1.4285714285714286,[6902.36394284],48171.006321835725
410000,10000,0.5,[12.95914401],1.0085373618843203,1.4285714285714286,[1940.49483475],45535.77259259425
470000,10000,0.5,[0.],0.0,0.0,[0.],0.0
430000,10000,0.5,[12.90932307],0.9598027489504612,1.4285714285714286,[338.90802062],44948.616671161275
450000,10000,0.5,[0.],0.0,0.0,[0.],0.0
440000,10000,0.5,[0.],0.0,0.0,[0.],0.0
435000,10000,0.5,[0.],0.0,0.0,[0.],0.0
431000,10000,0.5,[12.86678222],0.9537065547994537,1.4285714285714286,[259.44641592],44843.88527686777
432000,10000,0.5,[12.85693606],0.9520393175657633,1.4285714285714286,[180.08131088],44816.63595592871
433000,10000,0.5,[12.82516598],0.9500251832757509,1.4285714285714286,[100.78765187],44767.66836432318
434000,10000,0.5,[12.86427242],0.9441574307054205,1.4285714285714286,[21.51013757],44730.825852335314
435000,10000,0.5,[0.],0.0,0.0,[0.],0.0
434500,10000,0.5,[0.],0.0,0.0,[0.],0.0
434100,10000,0.5,[12.86427242],0.9441574307054205,1.4285714285714286,[13.59712807],44730.825852335314
434200,10000,0.5,[12.86427242],0.9441574307054205,1.4285714285714286,[5.68411857],44730.825852335314
434300,10000,0.5,[12.86427242],0.9441574307054205,1.4285714285714286,[-2.22889093],44730.825852335314
110000,15000,0.5,[14.66128428],3.4295287295272208,1.4285714285714286,[26643.59777095],60409.9631506617
170000,15000,0.5,[12.67458638],2.225827451241476,1.4285714285714286,[19029.59708906],53652.09563182959
230000,15000,0.5,[10.67358039],1.5485675471964984,1.4285714285714286,[12810.71436356],47644.848435803695
290000,15000,0.5,[10.0401203],1.2195951333958683,1.4285714285714286,[7372.21523675],44600.80648436086
350000,15000,0.5,[9.27086019],1.0060205526124628,1.4285714285714286,[2370.45722042],41853.84982161436
410000,15000,0.5,[0.],0.0,0.0,[0.],0.0
370000,15000,0.5,[8.98132707],0.9233209924494952,1.4285714285714286,[778.22363136],40705.979870226445
390000,15000,0.5,[0.],0.0,0.0,[0.],0.0
380000,15000,0.5,[0.],0.0,0.0,[0.],0.0
375000,15000,0.5,[9.02280378],0.9137250636742569,1.4285714285714286,[386.07542429],40660.21614381348
380000,15000,0.5,[0.],0.0,0.0,[0.],0.0
376000,15000,0.5,[9.02768813],0.91259503454354,1.4285714285714286,[307.78373493],40654.73495389222
377000,15000,0.5,[9.03370251],0.9112035646319653,1.4285714285714286,[229.51507573],40647.93603363819
378000,15000,0.5,[9.0348813],0.910930842638828,1.4285714285714286,[151.27282579],40646.59654329583
379000,15000,0.5,[9.0281717],0.9102543551216652,1.4285714285714286,[73.04463769],40631.612786717844
380000,15000,0.5,[0.],0.0,0.0,[0.],0.0
379500,15000,0.5,[9.0281717],0.9102543551216652,1.4285714285714286,[33.93467748],40631.612786717844
380000,15000,0.5,[0.],0.0,0.0,[0.],0.0
379600,15000,0.5,[9.0281717],0.9102543551216652,1.4285714285714286,[26.11268544],40631.612786717844
379700,15000,0.5,[9.0281717],0.9102543551216652,1.4285714285714286,[18.2906934],40631.612786717844
379800,15000,0.5,[9.02817874],0.9102527287704512,1.4285714285714286,[10.46870163],40631.60471307428
379900,15000,0.5,[9.02817874],0.9102527287704512,1.4285714285714286,[2.64671395],40631.60471307428
380000,15000,0.5,[0.],0.0,0.0,[0.],0.0
110000,20000,0.5,[10.05597098],2.8213088524088783,1.4285714285714286,[21704.13621294],52159.35503268995
170000,20000,0.5,[8.66495793],1.8018403089200612,1.4285714285714286,[14889.2366474],46221.27329136835
230000,20000,0.5,[7.65864222],1.3449603462229853,1.4285714285714286,[9131.00313494],42149.39762019712
290000,20000,0.5,[7.51282487],1.1107156179833568,1.4285714285714286,[3937.02264365],40290.1110315596
350000,20000,0.5,[0.],0.0,0.0,[0.],0.0
310000,20000,0.5,[7.23496511],1.0174615042329274,1.4285714285714286,[2295.45371155],39096.64354221193
330000,20000,0.5,[7.20315253],1.0055167874437994,1.4285714285714286,[676.25665016],38942.312248978305
350000,20000,0.5,[0.],0.0,0.0,[0.],0.0
340000,20000,0.5,[0.],0.0,0.0,[0.],0.0
335000,20000,0.5,[7.22053415],0.9948494076136963,1.4285714285714286,[272.66865278],38874.68809979969
340000,20000,0.5,[0.],0.0,0.0,[0.],0.0
336000,20000,0.5,[7.23496511],0.9844359572025917,1.4285714285714286,[192.30731695],38804.14325681466
337000,20000,0.5,[7.26335144],0.9627512195603496,1.4285714285714286,[112.3480104],38653.95966314232
338000,20000,0.5,[7.24766773],0.9593870756497725,1.4285714285714286,[32.75988236],38598.19644833042
339000,20000,0.5,[0.],0.0,0.0,[0.],0.0
338500,20000,0.5,[0.],0.0,0.0,[0.],0.0
338100,20000,0.5,[7.24910219],0.9583969272381055,1.4285714285714286,[24.80743273],38591.5225100285
338200,20000,0.5,[7.24910219],0.9583969272381055,1.4285714285714286,[16.85619534],38591.5225100285
338300,20000,0.5,[7.24943071],0.958170161948788,1.4285714285714286,[8.90494206],38589.99246994911
338400,20000,0.5,[7.24943071],0.9534175938275962,1.4285714285714286,[0.9626024],38546.824569045275
338500,20000,0.5,[0.],0.0,0.0,[0.],0.0
110000,25000,0.5,[7.96255364],2.2353183580531315,1.4285714285714286,[18127.39741],46686.47544100809
170000,25000,0.5,[7.1672116],1.6765351266447006,1.4285714285714286,[11780.54836841],43014.64600639884
230000,25000,0.5,[7.16433581],1.290707003796869,1.4285714285714286,[6197.38566916],40970.83668473296
290000,25000,0.5,[5.80359577],1.0142412045690112,1.4285714285714286,[1140.76635264],36326.40024473245
350000,25000,0.5,[0.],0.0,0.0,[0.],0.0
310000,25000,0.5,[0.],0.0,0.0,[0.],0.0
300000,25000,0.5,[5.8152204],1.0058921270642036,1.4285714285714286,[331.80832187],36283.73505101352
310000,25000,0.5,[0.],0.0,0.0,[0.],0.0
305000,25000,0.5,[0.],0.0,0.0,[0.],0.0
301000,25000,0.5,[5.8152204],1.0055167874437994,1.4285714285714286,[251.03059952],36280.71174764146
302000,25000,0.5,[5.8152204],1.0055167874437994,1.4285714285714286,[170.25322837],36280.71174764146
303000,25000,0.5,[5.8152204],1.0045112706563553,1.4285714285714286,[89.48459951],36272.54116305859
304000,25000,0.5,[5.8152204],1.0025042561330726,1.4285714285714286,[8.75931012],36256.18640832837
305000,25000,0.5,[0.],0.0,0.0,[0.],0.0
304500,25000,0.5,[0.],0.0,0.0,[0.],0.0
304100,25000,0.5,[5.8152204],1.0020025025022519,1.4285714285714286,[0.68969414],36252.090134382604
304200,25000,0.5,[0.],0.0,0.0,[0.],0.0
110000,30000,0.5,[7.07023374],2.1412347547066783,1.4285714285714286,[15221.22347947],44553.565391195356
170000,30000,0.5,[5.75157185],1.5081487209441695,1.4285714285714286,[9135.99429887],39067.05558277108
230000,30000,0.5,[5.72860005],1.1491617552152564,1.4285714285714286,[3782.23354779],37097.40681458775
290000,30000,0.5,[0.],0.0,0.0,[0.],0.0
250000,30000,0.5,[5.57759704],1.1188704310271491,1.4285714285714286,[2091.49595401],36530.97684836244
270000,30000,0.5,[5.7095993],1.0126252831679199,1.4285714285714286,[445.02148563],36109.91996811576
290000,30000,0.5,[0.],0.0,0.0,[0.],0.0
280000,30000,0.5,[0.],0.0,0.0,[0.],0.0
275000,30000,0.5,[5.71956955],1.0091548480016608,1.4285714285714286,[40.38851034],36108.61066537869
280000,30000,0.5,[0.],0.0,0.0,[0.],0.0
276000,30000,0.5,[0.],0.0,0.0,[0.],0.0
275500,30000,0.5,[5.71988686],1.0090443991044538,1.4285714285714286,[-0.04854343],36108.56135766818
275100,30000,0.5,[5.71956955],1.0091548480016608,1.4285714285714286,[32.30100636],36108.61066537869
275200,30000,0.5,[5.71956955],1.0091548480016608,1.4285714285714286,[24.21350237],36108.61066537869
275300,30000,0.5,[5.71988686],1.0090443991044538,1.4285714285714286,[16.12587151],36108.56135766818
275400,30000,0.5,[5.71988686],1.0090443991044538,1.4285714285714286,[8.03866404],36108.56135766818
275500,30000,0.5,[5.71988686],1.0090443991044538,1.4285714285714286,[-0.04854343],36108.56135766818
110000,35000,0.5,[5.73433438],2.010030070140253,1.4285714285714286,[12857.70890631],40883.47733252616
170000,35000,0.5,[4.81012085],1.3495302000982694,1.4285714285714286,[6881.40564185],35750.65769206977
230000,35000,0.5,[4.33171129],1.013262416500691,1.4285714285714286,[1718.08680109],32562.405034833235
290000,35000,0.5,[0.],0.0,0.0,[0.],0.0
250000,35000,0.5,[4.31583609],1.0075439374598525,1.4285714285714286,[100.10213037],32480.97011575948
270000,35000,0.5,[0.],0.0,0.0,[0.],0.0
260000,35000,0.5,[0.],0.0,0.0,[0.],0.0
255000,35000,0.5,[0.],0.0,0.0,[0.],0.0
251000,35000,0.5,[4.31583609],1.0075439374598525,1.4285714285714286,[19.2703376],32480.97011575948
252000,35000,0.5,[0.],0.0,0.0,[0.],0.0
251500,35000,0.5,[0.],0.0,0.0,[0.],0.0
251100,35000,0.5,[4.31583609],1.0075439374598525,1.4285714285714286,[11.18715832],32480.97011575948
251200,35000,0.5,[4.31583609],1.0075439374598525,1.4285714285714286,[3.10397904],32480.97011575948
251300,35000,0.5,[0.],0.0,0.0,[0.],0.0
110000,40000,0.5,[4.77590232],1.674075250423017,1.4285714285714286,[10604.48781221],36859.23092974286
170000,40000,0.5,[4.31583609],1.2108533905519385,1.4285714285714286,[5029.38258335],33610.576307236974
230000,40000,0.5,[0.],0.0,0.0,[0.],0.0
190000,40000,0.5,[4.30290152],1.2072244617296004,1.4285714285714286,[3304.79692066],33551.58444328897
210000,40000,0.5,[4.29859862],1.0233818839767213,1.4285714285714286,[1599.4075958],32519.718390754115
230000,40000,0.5,[0.],0.0,0.0,[0.],0.0
220000,40000,0.5,[4.29859862],1.0063549968037757,1.4285714285714286,[790.14289123],32422.459294249362
230000,40000,0.5,[0.],0.0,0.0,[0.],0.0
225000,40000,0.5,[4.29859862],1.0055167874437994,1.4285714285714286,[386.2189614],32417.471586415737
230000,40000,0.5,[0.],0.0,0.0,[0.],0.0
226000,40000,0.5,[4.29859862],1.0055167874437994,1.4285714285714286,[305.44159025],32417.471586415737
227000,40000,0.5,[4.29859862],1.0055167874437994,1.4285714285714286,[224.6642191],32417.471586415737
228000,40000,0.5,[4.29859862],1.0055167874437994,1.4285714285714286,[143.88684796],32417.471586415737
229000,40000,0.5,[4.29859862],1.0055167874437994,1.4285714285714286,[63.10947681],32417.471586415737
230000,40000,0.5,[0.],0.0,0.0,[0.],0.0
229500,40000,0.5,[4.29859862],1.0055167874437994,1.4285714285714286,[22.72079124],32417.471586415737
230000,40000,0.5,[0.],0.0,0.0,[0.],0.0
229600,40000,0.5,[4.29859862],1.0055167874437994,1.4285714285714286,[14.64305413],32417.471586415737
229700,40000,0.5,[4.29859862],1.0055167874437994,1.4285714285714286,[6.56531701],32417.471586415737
229800,40000,0.5,[4.29859862],1.0055167874437994,1.4285714285714286,[-1.5124201],32417.471586415737
110000,45000,0.5,[4.30290152],1.5082764393197114,1.4285714285714286,[8831.32779598],34805.529755904136
170000,45000,0.5,[4.29717006],1.2056164388807125,1.4285714285714286,[3295.73517287],33524.326334279074
230000,45000,0.5,[0.],0.0,0.0,[0.],0.0
190000,45000,0.5,[4.29430002],1.204811220030603,1.4285714285714286,[1573.15379473],33510.21624134382
210000,45000,0.5,[0.],0.0,0.0,[0.],0.0
200000,45000,0.5,[4.29430002],1.204811220030603,1.4285714285714286,[711.87675779],33510.21624134382
210000,45000,0.5,[0.],0.0,0.0,[0.],0.0
205000,45000,0.5,[4.29430002],1.1491187298472876,1.4285714285714286,[283.80874085],33206.28277030632
210000,45000,0.5,[0.],0.0,0.0,[0.],0.0
206000,45000,0.5,[4.29430002],1.1227358022051186,1.4285714285714286,[199.65069616],33060.850392646375
207000,45000,0.5,[4.29430002],1.1174201234146013,1.4285714285714286,[115.83872089],33031.42240855687
208000,45000,0.5,[4.29430002],1.1154437407435174,1.4285714285714286,[32.08717498],33020.416221753796
209000,45000,0.5,[0.],0.0,0.0,[0.],0.0
208500,45000,0.5,[0.],0.0,0.0,[0.],0.0
208100,45000,0.5,[4.29430002],1.1154437407435174,1.4285714285714286,[23.71432388],33020.416221753796
208200,45000,0.5,[4.29430002],1.0644156583567403,1.4285714285714286,[15.40212898],32735.25976277026
208300,45000,0.5,[4.29430002],1.0579993831238947,1.4285714285714286,[7.17975638],32699.392800735783
208400,45000,0.5,[4.29430002],1.0579993831238947,1.4285714285714286,[-1.03887746],32699.392800735783
110000,50000,0.5,[4.29430002],1.505261394717511,1.4285714285714286,[7099.08327216],34763.500094361465
170000,50000,0.5,[4.29430002],1.204811220030603,1.4285714285714286,[1565.39689698],33510.21624134382
230000,50000,0.5,[0.],0.0,0.0,[0.],0.0
190000,50000,0.5,[0.],0.0,0.0,[0.],0.0
180000,50000,0.5,[3.98059845],1.1167989302976433,1.4285714285714286,[715.04248676],31831.82885494124
190000,50000,0.5,[0.],0.0,0.0,[0.],0.0
185000,50000,0.5,[3.60670193],1.0118983132245818,1.4285714285714286,[307.44812496],29815.512977297385
190000,50000,0.5,[0.],0.0,0.0,[0.],0.0
186000,50000,0.5,[3.59833164],1.0095499404665238,1.4285714285714286,[226.53225599],29770.09280516393
187000,50000,0.5,[3.5930064],1.008055888206634,1.4285714285714286,[145.67867239],29741.167223916458
188000,50000,0.5,[3.59026446],1.0072866090073507,1.4285714285714286,[64.84684368],29726.25014963866
189000,50000,0.5,[0.],0.0,0.0,[0.],0.0
188500,50000,0.5,[3.58934121],1.0070275801926558,1.4285714285714286,[24.43630913],29721.221143122348
189000,50000,0.5,[0.],0.0,0.0,[0.],0.0
188600,50000,0.5,[3.58934121],1.0070275801926558,1.4285714285714286,[16.35451609],29721.221143122348
188700,50000,0.5,[3.58934121],1.0070275801926558,1.4285714285714286,[8.27272304],29721.221143122348
188800,50000,0.5,[3.58934121],1.0070275801926558,1.4285714285714286,[0.19093],29721.221143122348
188900,50000,0.5,[0.],0.0,0.0,[0.],0.0
110000,2000,0.55,[147.58900786],13.447427803368285,1.4285714285714286,[77562.86377092],146977.92865243537
170000,2000,0.55,[101.60184335],7.361233110438402,1.4285714285714286,[58181.06851445],117295.42350491753
230000,2000,0.55,[84.9522925],4.519061080375104,1.4285714285714286,[45766.41151849],99732.16756474029
290000,2000,0.55,[75.42687552],3.1267887628440962,1.4285714285714286,[36484.15561213],88581.40712740616
350000,2000,0.55,[67.17568441],2.4163017173061077,1.4285714285714286,[28889.07755861],81244.11122507975
410000,2000,0.55,[60.44881892],1.936374882295276,1.4285714285714286,[22174.00694411],75281.40178502703
470000,2000,0.55,[53.47432191],1.6027411122580375,1.4285714285714286,[16107.41013255],70227.03524489043
530000,2000,0.55,[49.5311818],1.3639175804662567,1.4285714285714286,[10498.77228332],66393.39200373262
590000,2000,0.55,[45.21570405],1.1838054525911128,1.4285714285714286,[5218.24225289],62988.41146933377
650000,2000,0.55,[41.30143313],1.038466545298127,1.4285714285714286,[196.68797788],59933.62508856089
710000,2000,0.55,[0.],0.0,0.0,[0.],0.0
670000,2000,0.55,[0.],0.0,0.0,[0.],0.0
660000,2000,0.55,[0.],0.0,0.0,[0.],0.0
655000,2000,0.55,[0.],0.0,0.0,[0.],0.0
651000,2000,0.55,[41.30827316],1.037520137658206,1.4285714285714286,[115.03132989],59918.19246510384
652000,2000,0.55,[41.30839913],1.0370722168832474,1.4285714285714286,[33.39548273],59910.373134387686
653000,2000,0.55,[0.],0.0,0.0,[0.],0.0
652500,2000,0.55,[0.],0.0,0.0,[0.],0.0
652100,2000,0.55,[41.30839913],1.0370722168832474,1.4285714285714286,[25.23303073],59910.373134387686
652200,2000,0.55,[41.30839913],1.0370722168832474,1.4285714285714286,[17.07057874],59910.373134387686
652300,2000,0.55,[41.29109565],1.0367789596268233,1.4285714285714286,[8.90886925],59902.44953881528
652400,2000,0.55,[41.29109565],1.0367789596268233,1.4285714285714286,[0.74720454],59902.44953881528
652500,2000,0.55,[0.],0.0,0.0,[0.],0.0
110000,5000,0.55,[61.89587444],7.913171225470058,1.4285714285714286,[54949.2175195],109173.55886891906
170000,5000,0.55,[46.85376458],4.762800584677006,1.4285714285714286,[41684.49564085],91443.33541316893
230000,5000,0.55,[36.7001464],3.0050895189211766,1.4285714285714286,[32370.27811874],78083.43056387598
290000,5000,0.55,[31.72816412],2.18878474416236,1.4285714285714286,[25046.51125577],70468.51320205227
350000,5000,0.55,[27.69622502],1.673213790561101,1.4285714285714286,[18754.73536747],64460.34592415209
410000,5000,0.55,[25.94913125],1.3923968399354059,1.4285714285714286,[13092.52328263],60925.37490263433
470000,5000,0.55,[24.50567695],1.1896726533249993,1.4285714285714286,[7804.21533552],57967.34259557929
530000,5000,0.55,[23.05259985],1.0196033694642075,1.4285714285714286,[2813.35540135],55114.42469609773
590000,5000,0.55,[0.],0.0,0.0,[0.],0.0
550000,5000,0.55,[22.92390979],0.9838876998337696,1.4285714285714286,[1198.29414956],54543.26110508217
570000,5000,0.55,[0.],0.0,0.0,[0.],0.0
560000,5000,0.55,[22.76875424],0.9652394736607574,1.4285714285714286,[399.08839931],54203.1484553792
570000,5000,0.55,[0.],0.0,0.0,[0.],0.0
565000,5000,0.55,[22.47487951],0.9490331284630966,1.4285714285714286,[1.53243435],53839.840217445584
570000,5000,0.55,[0.],0.0,0.0,[0.],0.0
566000,5000,0.55,[0.],0.0,0.0,[0.],0.0
565500,5000,0.55,[0.],0.0,0.0,[0.],0.0
565100,5000,0.55,[0.],0.0,0.0,[0.],0.0
110000,10000,0.55,[26.10162593],4.661383862478716,1.4285714285714286,[38527.12695357],79243.14394335792
170000,10000,0.55,[21.63389804],2.94901557476324,1.4285714285714286,[29361.50564283],69397.54077192004
230000,10000,0.55,[18.60884066],2.1406969264464495,1.4285714285714286,[22125.5563888],62709.904983433444
290000,10000,0.55,[16.3238082],1.577779820237745,1.4285714285714286,[15976.44978542],57011.98144184258
350000,10000,0.55,[15.12765054],1.2568034783777038,1.4285714285714286,[10474.87612592],53298.93315743674
410000,10000,0.55,[13.98535518],1.043066697767145,1.4285714285714286,[5416.53363814],50218.86290847139
470000,10000,0.55,[13.19765259],0.9053159558166207,1.4285714285714286,[628.98133622],47965.54579507691
530000,10000,0.55,[0.],0.0,0.0,[0.],0.0
490000,10000,0.55,[0.],0.0,0.0,[0.],0.0
480000,10000,0.55,[0.],0.0,0.0,[0.],0.0
475000,10000,0.55,[13.13475467],0.8956412073048521,1.4285714285714286,[239.23287631],47792.174218178494
480000,10000,0.55,[0.],0.0,0.0,[0.],0.0
476000,10000,0.55,[13.14558005],0.89338854702065,1.4285714285714286,[161.42511335],47772.13138752378
477000,10000,0.55,[13.14804633],0.8928753364680418,1.4285714285714286,[83.66855793],47767.55742509263
478000,10000,0.55,[13.14804633],0.8928753364680418,1.4285714285714286,[5.91520112],47767.55742509263
479000,10000,0.55,[0.],0.0,0.0,[0.],0.0
478500,10000,0.55,[0.],0.0,0.0,[0.],0.0
478100,10000,0.55,[13.14922987],0.8926290537721334,1.4285714285714286,[-1.86005922],47765.350168878904
110000,15000,0.55,[15.88845917],3.3843496922141934,1.4285714285714286,[30324.6671487],65441.01844452119
170000,15000,0.55,[12.98796967],2.249497991937536,1.4285714285714286,[22625.02072828],57734.36534379279
230000,15000,0.55,[11.56085552],1.64798444200124,1.4285714285714286,[16251.16283815],52771.697669465924
290000,15000,0.55,[10.32643388],1.2883719516574534,1.4285714285714286,[10670.51344169],48780.65775100668
350000,15000,0.55,[10.0401203],1.0620267597503068,1.4285714285714286,[5574.56724217],46514.08564665305
410000,15000,0.55,[9.97301265],0.9141061704034539,1.4285714285714286,[778.78591491],44946.688594848354
470000,15000,0.55,[0.],0.0,0.0,[0.],0.0
430000,15000,0.55,[0.],0.0,0.0,[0.],0.0
420000,15000,0.55,[9.64380942],0.8827366606104264,1.4285714285714286,[-0.57343567],44198.916788703384
415000,15000,0.55,[9.82193324],0.9002562262851398,1.4285714285714286,[387.7441257],44610.33362824858
420000,15000,0.55,[9.64380942],0.8827366606104264,1.4285714285714286,[-0.57343567],44198.916788703384
416000,15000,0.55,[9.79484478],0.897264629558281,1.4285714285714286,[309.84029128],44544.22645610772
417000,15000,0.55,[9.75932931],0.8936941892769192,1.4285714285714286,[232.02998124],44461.385522608834
418000,15000,0.55,[9.66638161],0.8849923962923956,1.4285714285714286,[154.41895535],44251.54539186857
419000,15000,0.55,[9.6487876],0.8831923329774135,1.4285714285714286,[76.91228327],44210.06462550759
420000,15000,0.55,[9.64380942],0.8827366606104264,1.4285714285714286,[-0.57343567],44198.916788703384
419500,15000,0.55,[9.6487876],0.8831923329774135,1.4285714285714286,[38.16558162],44210.06462550759
420000,15000,0.55,[9.64380942],0.8827366606104264,1.4285714285714286,[-0.57343567],44198.916788703384
419600,15000,0.55,[9.64380942],0.8827366606104264,1.4285714285714286,[30.41903239],44198.916788703384
419700,15000,0.55,[9.64380942],0.8827366606104264,1.4285714285714286,[22.67091537],44198.916788703384
419800,15000,0.55,[9.64380942],0.8827366606104264,1.4285714285714286,[14.92279836],44198.916788703384
419900,15000,0.55,[9.64380942],0.8827366606104264,1.4285714285714286,[7.17468135],44198.916788703384
420000,15000,0.55,[9.64380942],0.8827366606104264,1.4285714285714286,[-0.57343567],44198.916788703384
110000,20000,0.55,[10.85077033],2.767543821387377,1.4285714285714286,[25066.03694887],56643.48262743496
170000,20000,0.55,[8.6941881],1.8453079155740577,1.4285714285714286,[18157.44712886],49734.97594195189
230000,20000,0.55,[8.61873761],1.3886911177764996,1.4285714285714286,[12281.14661609],47116.97668628029
290000,20000,0.55,[7.77640598],1.1075266123154164,1.4285714285714286,[6991.39030175],43744.47192109664
350000,20000,0.55,[7.70923843],0.9855991904534909,1.4285714285714286,[2076.77616247],42586.901717741224
410000,20000,0.55,[0.],0.0,0.0,[0.],0.0
370000,20000,0.55,[7.28155687],0.9198995818101376,1.4285714285714286,[491.01686156],41264.08457173842
390000,20000,0.55,[0.],0.0,0.0,[0.],0.0
