HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2015-03-12T16:00:00+00:00,2015-03-12T17:00:00,DK1,245.19,32.88
2015-03-12T15:00:00+00:00,2015-03-12T16:00:00,DK1,210.14,28.18
2015-03-12T14:00:00+00:00,2015-03-12T15:00:00,DK1,209.99,28.16
2015-03-12T13:00:00+00:00,2015-03-12T14:00:00,DK1,235.57,31.59
2015-03-12T12:00:00+00:00,2015-03-12T13:00:00,DK1,235.42,31.57
2015-03-12T11:00:00+00:00,2015-03-12T12:00:00,DK1,248.77,33.36
2015-03-12T10:00:00+00:00,2015-03-12T11:00:00,DK1,305.82,41.01
2015-03-12T09:00:00+00:00,2015-03-12T10:00:00,DK1,327.59,43.93
2015-03-12T08:00:00+00:00,2015-03-12T09:00:00,DK1,350.19,46.96
2015-03-12T07:00:00+00:00,2015-03-12T08:00:00,DK1,433.49,58.13
2015-03-12T06:00:00+00:00,2015-03-12T07:00:00,DK1,409.1,54.86
2015-03-12T05:00:00+00:00,2015-03-12T06:00:00,DK1,318.5,42.71
2015-03-12T04:00:00+00:00,2015-03-12T05:00:00,DK1,210.07,28.17
2015-03-12T03:00:00+00:00,2015-03-12T04:00:00,DK1,190.61,25.56
2015-03-12T02:00:00+00:00,2015-03-12T03:00:00,DK1,184.71,24.77
2015-03-12T01:00:00+00:00,2015-03-12T02:00:00,DK1,183.82,24.65
2015-03-12T00:00:00+00:00,2015-03-12T01:00:00,DK1,185.39,24.86
2015-03-11T23:00:00+00:00,2015-03-12T00:00:00,DK1,187.62,25.16
2015-03-11T22:00:00+00:00,2015-03-11T23:00:00,DK1,190.76,25.6
2015-03-11T21:00:00+00:00,2015-03-11T22:00:00,DK1,226.68,30.42
2015-03-11T20:00:00+00:00,2015-03-11T21:00:00,DK1,296.65,39.81
2015-03-11T19:00:00+00:00,2015-03-11T20:00:00,DK1,355.59,47.72
2015-03-11T18:00:00+00:00,2015-03-11T19:00:00,DK1,482.57,64.76
2015-03-11T17:00:00+00:00,2015-03-11T18:00:00,DK1,393.89,52.86
2015-03-11T16:00:00+00:00,2015-03-11T17:00:00,DK1,315.05,42.28
2015-03-11T15:00:00+00:00,2015-03-11T16:00:00,DK1,232.71,31.23
2015-03-11T14:00:00+00:00,2015-03-11T15:00:00,DK1,210.06,28.19
2015-03-11T13:00:00+00:00,2015-03-11T14:00:00,DK1,193.89,26.02
2015-03-11T12:00:00+00:00,2015-03-11T13:00:00,DK1,193.22,25.93
2015-03-11T11:00:00+00:00,2015-03-11T12:00:00,DK1,191.95,25.76
2015-03-11T10:00:00+00:00,2015-03-11T11:00:00,DK1,196.95,26.43
2015-03-11T09:00:00+00:00,2015-03-11T10:00:00,DK1,196.28,26.34
2015-03-11T08:00:00+00:00,2015-03-11T09:00:00,DK1,196.5,26.37
2015-03-11T07:00:00+00:00,2015-03-11T08:00:00,DK1,198.14,26.59
2015-03-11T06:00:00+00:00,2015-03-11T07:00:00,DK1,192.62,25.85
2015-03-11T05:00:00+00:00,2015-03-11T06:00:00,DK1,185.77,24.93
2015-03-11T04:00:00+00:00,2015-03-11T05:00:00,DK1,178.24,23.92
2015-03-11T03:00:00+00:00,2015-03-11T04:00:00,DK1,172.28,23.12
2015-03-11T02:00:00+00:00,2015-03-11T03:00:00,DK1,159.54,21.41
2015-03-11T01:00:00+00:00,2015-03-11T02:00:00,DK1,156.93,21.06
2015-03-11T00:00:00+00:00,2015-03-11T01:00:00,DK1,157.53,21.14
2015-03-10T23:00:00+00:00,2015-03-11T00:00:00,DK1,163.12,21.89
2015-03-10T22:00:00+00:00,2015-03-10T23:00:00,DK1,171.83,23.06
2015-03-10T21:00:00+00:00,2015-03-10T22:00:00,DK1,177.94,23.88
2015-03-10T20:00:00+00:00,2015-03-10T21:00:00,DK1,183.46,24.62
2015-03-10T19:00:00+00:00,2015-03-10T20:00:00,DK1,187.26,25.13
2015-03-10T18:00:00+00:00,2015-03-10T19:00:00,DK1,191.58,25.71
2015-03-10T17:00:00+00:00,2015-03-10T18:00:00,DK1,191.65,25.72
2015-03-10T16:00:00+00:00,2015-03-10T17:00:00,DK1,188.82,25.34
2015-03-10T15:00:00+00:00,2015-03-10T16:00:00,DK1,184.5,24.76
2015-03-10T14:00:00+00:00,2015-03-10T15:00:00,DK1,183.08,24.57
2015-03-10T13:00:00+00:00,2015-03-10T14:00:00,DK1,184.05,24.7
2015-03-10T12:00:00+00:00,2015-03-10T13:00:00,DK1,185.47,24.89
2015-03-10T11:00:00+00:00,2015-03-10T12:00:00,DK1,186.73,25.06
2015-03-10T10:00:00+00:00,2015-03-10T11:00:00,DK1,188.9,25.35
2015-03-10T09:00:00+00:00,2015-03-10T10:00:00,DK1,190.76,25.6
2015-03-10T08:00:00+00:00,2015-03-10T09:00:00,DK1,192.4,25.82
2015-03-10T07:00:00+00:00,2015-03-10T08:00:00,DK1,192.99,25.9
2015-03-10T06:00:00+00:00,2015-03-10T07:00:00,DK1,191.21,25.66
2015-03-10T05:00:00+00:00,2015-03-10T06:00:00,DK1,184.5,24.76
2015-03-10T04:00:00+00:00,2015-03-10T05:00:00,DK1,172.65,23.17
2015-03-10T03:00:00+00:00,2015-03-10T04:00:00,DK1,168.33,22.59
2015-03-10T02:00:00+00:00,2015-03-10T03:00:00,DK1,161.62,21.69
2015-03-10T01:00:00+00:00,2015-03-10T02:00:00,DK1,162.96,21.87
2015-03-10T00:00:00+00:00,2015-03-10T01:00:00,DK1,167.29,22.45
2015-03-09T23:00:00+00:00,2015-03-10T00:00:00,DK1,173.62,23.3
2015-03-09T22:00:00+00:00,2015-03-09T23:00:00,DK1,177.19,23.79
2015-03-09T21:00:00+00:00,2015-03-09T22:00:00,DK1,184.71,24.8
2015-03-09T20:00:00+00:00,2015-03-09T21:00:00,DK1,190.07,25.52
2015-03-09T19:00:00+00:00,2015-03-09T20:00:00,DK1,194.17,26.07
2015-03-09T18:00:00+00:00,2015-03-09T19:00:00,DK1,199.23,26.75
2015-03-09T17:00:00+00:00,2015-03-09T18:00:00,DK1,231.78,31.12
2015-03-09T16:00:00+00:00,2015-03-09T17:00:00,DK1,329.72,44.27
2015-03-09T15:00:00+00:00,2015-03-09T16:00:00,DK1,232.38,31.2
2015-03-09T14:00:00+00:00,2015-03-09T15:00:00,DK1,261.87,35.16
2015-03-09T13:00:00+00:00,2015-03-09T14:00:00,DK1,241.99,32.49
2015-03-09T12:00:00+00:00,2015-03-09T13:00:00,DK1,254.27,34.14
2015-03-09T11:00:00+00:00,2015-03-09T12:00:00,DK1,235.06,31.56
2015-03-09T10:00:00+00:00,2015-03-09T11:00:00,DK1,272.45,36.58
2015-03-09T09:00:00+00:00,2015-03-09T10:00:00,DK1,290.62,39.02
2015-03-09T08:00:00+00:00,2015-03-09T09:00:00,DK1,319.52,42.9
2015-03-09T07:00:00+00:00,2015-03-09T08:00:00,DK1,332.18,44.6
2015-03-09T06:00:00+00:00,2015-03-09T07:00:00,DK1,282.43,37.92
2015-03-09T05:00:00+00:00,2015-03-09T06:00:00,DK1,251.3,33.74
2015-03-09T04:00:00+00:00,2015-03-09T05:00:00,DK1,186.57,25.05
2015-03-09T03:00:00+00:00,2015-03-09T04:00:00,DK1,176.96,23.76
2015-03-09T02:00:00+00:00,2015-03-09T03:00:00,DK1,170.04,22.83
2015-03-09T01:00:00+00:00,2015-03-09T02:00:00,DK1,166.91,22.41
2015-03-09T00:00:00+00:00,2015-03-09T01:00:00,DK1,166.46,22.35
2015-03-08T23:00:00+00:00,2015-03-09T00:00:00,DK1,165.79,22.26
2015-03-08T22:00:00+00:00,2015-03-08T23:00:00,DK1,169,22.69
2015-03-08T21:00:00+00:00,2015-03-08T22:00:00,DK1,176.89,23.75
2015-03-08T20:00:00+00:00,2015-03-08T21:00:00,DK1,182.85,24.55
2015-03-08T19:00:00+00:00,2015-03-08T20:00:00,DK1,186.2,25
2015-03-08T18:00:00+00:00,2015-03-08T19:00:00,DK1,188.29,25.28
2015-03-08T17:00:00+00:00,2015-03-08T18:00:00,DK1,188.51,25.31
2015-03-08T16:00:00+00:00,2015-03-08T17:00:00,DK1,182.18,24.46
2015-03-08T15:00:00+00:00,2015-03-08T16:00:00,DK1,164.08,22.03
2015-03-08T14:00:00+00:00,2015-03-08T15:00:00,DK1,159.83,21.46
2015-03-08T13:00:00+00:00,2015-03-08T14:00:00,DK1,159.54,21.42
2015-03-08T12:00:00+00:00,2015-03-08T13:00:00,DK1,157.08,21.09
2015-03-08T11:00:00+00:00,2015-03-08T12:00:00,DK1,158.49,21.28
2015-03-08T10:00:00+00:00,2015-03-08T11:00:00,DK1,162.81,21.86
2015-03-08T09:00:00+00:00,2015-03-08T10:00:00,DK1,159.54,21.42
2015-03-08T08:00:00+00:00,2015-03-08T09:00:00,DK1,159.54,21.42
2015-03-08T07:00:00+00:00,2015-03-08T08:00:00,DK1,149.56,20.08
2015-03-08T06:00:00+00:00,2015-03-08T07:00:00,DK1,138.83,18.64
2015-03-08T05:00:00+00:00,2015-03-08T06:00:00,DK1,115.67,15.53
2015-03-08T04:00:00+00:00,2015-03-08T05:00:00,DK1,125.87,16.9
2015-03-08T03:00:00+00:00,2015-03-08T04:00:00,DK1,120.96,16.24
2015-03-08T02:00:00+00:00,2015-03-08T03:00:00,DK1,115.97,15.57
2015-03-08T01:00:00+00:00,2015-03-08T02:00:00,DK1,118.57,15.92
2015-03-08T00:00:00+00:00,2015-03-08T01:00:00,DK1,116.11,15.59
2015-03-07T23:00:00+00:00,2015-03-08T00:00:00,DK1,132.05,17.73
2015-03-07T22:00:00+00:00,2015-03-07T23:00:00,DK1,161.84,21.72
2015-03-07T21:00:00+00:00,2015-03-07T22:00:00,DK1,164.82,22.12
2015-03-07T20:00:00+00:00,2015-03-07T21:00:00,DK1,166.08,22.29
2015-03-07T19:00:00+00:00,2015-03-07T20:00:00,DK1,173.31,23.26
2015-03-07T18:00:00+00:00,2015-03-07T19:00:00,DK1,180.61,24.24
2015-03-07T17:00:00+00:00,2015-03-07T18:00:00,DK1,181.95,24.42
2015-03-07T16:00:00+00:00,2015-03-07T17:00:00,DK1,177.71,23.85
2015-03-07T15:00:00+00:00,2015-03-07T16:00:00,DK1,169.36,22.73
2015-03-07T14:00:00+00:00,2015-03-07T15:00:00,DK1,164.59,22.09
2015-03-07T13:00:00+00:00,2015-03-07T14:00:00,DK1,164.52,22.08
2015-03-07T12:00:00+00:00,2015-03-07T13:00:00,DK1,165.86,22.26
2015-03-07T11:00:00+00:00,2015-03-07T12:00:00,DK1,167.65,22.5
2015-03-07T10:00:00+00:00,2015-03-07T11:00:00,DK1,172.57,23.16
2015-03-07T09:00:00+00:00,2015-03-07T10:00:00,DK1,173.68,23.31
2015-03-07T08:00:00+00:00,2015-03-07T09:00:00,DK1,171.89,23.07
2015-03-07T07:00:00+00:00,2015-03-07T08:00:00,DK1,165.78,22.25
2015-03-07T06:00:00+00:00,2015-03-07T07:00:00,DK1,163.55,21.95
2015-03-07T05:00:00+00:00,2015-03-07T06:00:00,DK1,162.28,21.78
2015-03-07T04:00:00+00:00,2015-03-07T05:00:00,DK1,160.2,21.5
2015-03-07T03:00:00+00:00,2015-03-07T04:00:00,DK1,159.38,21.39
2015-03-07T02:00:00+00:00,2015-03-07T03:00:00,DK1,161.69,21.7
2015-03-07T01:00:00+00:00,2015-03-07T02:00:00,DK1,163.92,22
2015-03-07T00:00:00+00:00,2015-03-07T01:00:00,DK1,169.81,22.79
2015-03-06T23:00:00+00:00,2015-03-07T00:00:00,DK1,175.99,23.62
2015-03-06T22:00:00+00:00,2015-03-06T23:00:00,DK1,186.62,25.04
2015-03-06T21:00:00+00:00,2015-03-06T22:00:00,DK1,190.19,25.52
2015-03-06T20:00:00+00:00,2015-03-06T21:00:00,DK1,192.28,25.8
2015-03-06T19:00:00+00:00,2015-03-06T20:00:00,DK1,194.81,26.14
2015-03-06T18:00:00+00:00,2015-03-06T19:00:00,DK1,203.01,27.24
2015-03-06T17:00:00+00:00,2015-03-06T18:00:00,DK1,237.14,31.82
2015-03-06T16:00:00+00:00,2015-03-06T17:00:00,DK1,203.98,27.37
2015-03-06T15:00:00+00:00,2015-03-06T16:00:00,DK1,196.08,26.31
2015-03-06T14:00:00+00:00,2015-03-06T15:00:00,DK1,195.93,26.29
2015-03-06T13:00:00+00:00,2015-03-06T14:00:00,DK1,196.38,26.35
2015-03-06T12:00:00+00:00,2015-03-06T13:00:00,DK1,197.79,26.54
2015-03-06T11:00:00+00:00,2015-03-06T12:00:00,DK1,199.51,26.77
2015-03-06T10:00:00+00:00,2015-03-06T11:00:00,DK1,224.92,30.18
2015-03-06T09:00:00+00:00,2015-03-06T10:00:00,DK1,238.64,32.02
2015-03-06T08:00:00+00:00,2015-03-06T09:00:00,DK1,252.05,33.82
2015-03-06T07:00:00+00:00,2015-03-06T08:00:00,DK1,237.67,31.89
2015-03-06T06:00:00+00:00,2015-03-06T07:00:00,DK1,204.5,27.44
2015-03-06T05:00:00+00:00,2015-03-06T06:00:00,DK1,195.86,26.28
2015-03-06T04:00:00+00:00,2015-03-06T05:00:00,DK1,190.57,25.57
2015-03-06T03:00:00+00:00,2015-03-06T04:00:00,DK1,185.2,24.85
2015-03-06T02:00:00+00:00,2015-03-06T03:00:00,DK1,178.42,23.94
2015-03-06T01:00:00+00:00,2015-03-06T02:00:00,DK1,178.57,23.96
2015-03-06T00:00:00+00:00,2015-03-06T01:00:00,DK1,181.7,24.38
2015-03-05T23:00:00+00:00,2015-03-06T00:00:00,DK1,186.62,25.04
2015-03-05T22:00:00+00:00,2015-03-05T23:00:00,DK1,190.45,25.54
2015-03-05T21:00:00+00:00,2015-03-05T22:00:00,DK1,195.3,26.19
2015-03-05T20:00:00+00:00,2015-03-05T21:00:00,DK1,199.18,26.71
2015-03-05T19:00:00+00:00,2015-03-05T20:00:00,DK1,202.08,27.1
2015-03-05T18:00:00+00:00,2015-03-05T19:00:00,DK1,314.69,42.2
2015-03-05T17:00:00+00:00,2015-03-05T18:00:00,DK1,379.64,50.91
2015-03-05T16:00:00+00:00,2015-03-05T17:00:00,DK1,340.86,45.71
2015-03-05T15:00:00+00:00,2015-03-05T16:00:00,DK1,270.32,36.25
2015-03-05T14:00:00+00:00,2015-03-05T15:00:00,DK1,252.87,33.91
2015-03-05T13:00:00+00:00,2015-03-05T14:00:00,DK1,218.49,29.3
2015-03-05T12:00:00+00:00,2015-03-05T13:00:00,DK1,209.39,28.08
2015-03-05T11:00:00+00:00,2015-03-05T12:00:00,DK1,213.94,28.69
2015-03-05T10:00:00+00:00,2015-03-05T11:00:00,DK1,225.28,30.21
2015-03-05T09:00:00+00:00,2015-03-05T10:00:00,DK1,221.7,29.73
2015-03-05T08:00:00+00:00,2015-03-05T09:00:00,DK1,270.09,36.22
2015-03-05T07:00:00+00:00,2015-03-05T08:00:00,DK1,282.55,37.89
2015-03-05T06:00:00+00:00,2015-03-05T07:00:00,DK1,216.48,29.03
2015-03-05T05:00:00+00:00,2015-03-05T06:00:00,DK1,200.07,26.83
2015-03-05T04:00:00+00:00,2015-03-05T05:00:00,DK1,191.12,25.63
2015-03-05T03:00:00+00:00,2015-03-05T04:00:00,DK1,186.2,24.97
2015-03-05T02:00:00+00:00,2015-03-05T03:00:00,DK1,180.83,24.25
2015-03-05T01:00:00+00:00,2015-03-05T02:00:00,DK1,179.12,24.02
2015-03-05T00:00:00+00:00,2015-03-05T01:00:00,DK1,181.06,24.28
2015-03-04T23:00:00+00:00,2015-03-05T00:00:00,DK1,186.57,25.02
2015-03-04T22:00:00+00:00,2015-03-04T23:00:00,DK1,187.96,25.22
2015-03-04T21:00:00+00:00,2015-03-04T22:00:00,DK1,195.86,26.28
2015-03-04T20:00:00+00:00,2015-03-04T21:00:00,DK1,198.4,26.62
2015-03-04T19:00:00+00:00,2015-03-04T20:00:00,DK1,201.3,27.01
2015-03-04T18:00:00+00:00,2015-03-04T19:00:00,DK1,204.88,27.49
2015-03-04T17:00:00+00:00,2015-03-04T18:00:00,DK1,211.29,28.35
2015-03-04T16:00:00+00:00,2015-03-04T17:00:00,DK1,203.17,27.26
2015-03-04T15:00:00+00:00,2015-03-04T16:00:00,DK1,198.77,26.67
2015-03-04T14:00:00+00:00,2015-03-04T15:00:00,DK1,197.58,26.51
2015-03-04T13:00:00+00:00,2015-03-04T14:00:00,DK1,198.69,26.66
2015-03-04T12:00:00+00:00,2015-03-04T13:00:00,DK1,199.14,26.72
2015-03-04T11:00:00+00:00,2015-03-04T12:00:00,DK1,199.59,26.78
2015-03-04T10:00:00+00:00,2015-03-04T11:00:00,DK1,199.96,26.83
2015-03-04T09:00:00+00:00,2015-03-04T10:00:00,DK1,201.15,26.99
2015-03-04T08:00:00+00:00,2015-03-04T09:00:00,DK1,209.58,28.12
2015-03-04T07:00:00+00:00,2015-03-04T08:00:00,DK1,219.19,29.41
2015-03-04T06:00:00+00:00,2015-03-04T07:00:00,DK1,211.36,28.36
2015-03-04T05:00:00+00:00,2015-03-04T06:00:00,DK1,199.74,26.8
2015-03-04T04:00:00+00:00,2015-03-04T05:00:00,DK1,190.2,25.52
2015-03-04T03:00:00+00:00,2015-03-04T04:00:00,DK1,182.07,24.43
2015-03-04T02:00:00+00:00,2015-03-04T03:00:00,DK1,176.04,23.62
2015-03-04T01:00:00+00:00,2015-03-04T02:00:00,DK1,174.25,23.38
2015-03-04T00:00:00+00:00,2015-03-04T01:00:00,DK1,177.38,23.8
2015-03-03T23:00:00+00:00,2015-03-04T00:00:00,DK1,182.15,24.44
2015-03-03T22:00:00+00:00,2015-03-03T23:00:00,DK1,185.99,24.92
2015-03-03T21:00:00+00:00,2015-03-03T22:00:00,DK1,194.27,26.03
2015-03-03T20:00:00+00:00,2015-03-03T21:00:00,DK1,196.29,26.3
2015-03-03T19:00:00+00:00,2015-03-03T20:00:00,DK1,199.2,26.69
2015-03-03T18:00:00+00:00,2015-03-03T19:00:00,DK1,201.96,27.06
2015-03-03T17:00:00+00:00,2015-03-03T18:00:00,DK1,202.93,27.19
2015-03-03T16:00:00+00:00,2015-03-03T17:00:00,DK1,200.99,26.93
2015-03-03T15:00:00+00:00,2015-03-03T16:00:00,DK1,197.63,26.48
2015-03-03T14:00:00+00:00,2015-03-03T15:00:00,DK1,197.41,26.45
2015-03-03T13:00:00+00:00,2015-03-03T14:00:00,DK1,194.65,26.08
2015-03-03T12:00:00+00:00,2015-03-03T13:00:00,DK1,193.23,25.89
2015-03-03T11:00:00+00:00,2015-03-03T12:00:00,DK1,194.42,26.05
2015-03-03T10:00:00+00:00,2015-03-03T11:00:00,DK1,195.84,26.24
2015-03-03T09:00:00+00:00,2015-03-03T10:00:00,DK1,197.33,26.44
2015-03-03T08:00:00+00:00,2015-03-03T09:00:00,DK1,199.13,26.68
2015-03-03T07:00:00+00:00,2015-03-03T08:00:00,DK1,201.66,27.02
2015-03-03T06:00:00+00:00,2015-03-03T07:00:00,DK1,200.47,26.86
2015-03-03T05:00:00+00:00,2015-03-03T06:00:00,DK1,194.72,26.09
2015-03-03T04:00:00+00:00,2015-03-03T05:00:00,DK1,181.06,24.26
2015-03-03T03:00:00+00:00,2015-03-03T04:00:00,DK1,173.08,23.19
2015-03-03T02:00:00+00:00,2015-03-03T03:00:00,DK1,166.81,22.35
2015-03-03T01:00:00+00:00,2015-03-03T02:00:00,DK1,166.88,22.36
2015-03-03T00:00:00+00:00,2015-03-03T01:00:00,DK1,169.72,22.74
2015-03-02T23:00:00+00:00,2015-03-03T00:00:00,DK1,175.47,23.51
2015-03-02T22:00:00+00:00,2015-03-02T23:00:00,DK1,178.22,23.88
2015-03-02T21:00:00+00:00,2015-03-02T22:00:00,DK1,186.35,24.97
2015-03-02T20:00:00+00:00,2015-03-02T21:00:00,DK1,192.99,25.86
2015-03-02T19:00:00+00:00,2015-03-02T20:00:00,DK1,195.75,26.23
2015-03-02T18:00:00+00:00,2015-03-02T19:00:00,DK1,199.56,26.74
2015-03-02T17:00:00+00:00,2015-03-02T18:00:00,DK1,200.75,26.9
2015-03-02T16:00:00+00:00,2015-03-02T17:00:00,DK1,199.64,26.75
2015-03-02T15:00:00+00:00,2015-03-02T16:00:00,DK1,197.17,26.42
2015-03-02T14:00:00+00:00,2015-03-02T15:00:00,DK1,197.02,26.4
2015-03-02T13:00:00+00:00,2015-03-02T14:00:00,DK1,195.16,26.15
2015-03-02T12:00:00+00:00,2015-03-02T13:00:00,DK1,194.78,26.1
2015-03-02T11:00:00+00:00,2015-03-02T12:00:00,DK1,195.98,26.26
2015-03-02T10:00:00+00:00,2015-03-02T11:00:00,DK1,199.41,26.72
2015-03-02T09:00:00+00:00,2015-03-02T10:00:00,DK1,201.05,26.94
2015-03-02T08:00:00+00:00,2015-03-02T09:00:00,DK1,201.5,27
2015-03-02T07:00:00+00:00,2015-03-02T08:00:00,DK1,203.44,27.26
2015-03-02T06:00:00+00:00,2015-03-02T07:00:00,DK1,201.13,26.95
2015-03-02T05:00:00+00:00,2015-03-02T06:00:00,DK1,235.01,31.49
2015-03-02T04:00:00+00:00,2015-03-02T05:00:00,DK1,138.74,18.59
2015-03-02T03:00:00+00:00,2015-03-02T04:00:00,DK1,168.81,22.62
2015-03-02T02:00:00+00:00,2015-03-02T03:00:00,DK1,160.16,21.46
2015-03-02T01:00:00+00:00,2015-03-02T02:00:00,DK1,151.28,20.27
2015-03-02T00:00:00+00:00,2015-03-02T01:00:00,DK1,151.95,20.36
2015-03-01T23:00:00+00:00,2015-03-02T00:00:00,DK1,163.81,21.95
2015-03-01T22:00:00+00:00,2015-03-01T23:00:00,DK1,168.37,22.56
2015-03-01T21:00:00+00:00,2015-03-01T22:00:00,DK1,178.66,23.94
2015-03-01T20:00:00+00:00,2015-03-01T21:00:00,DK1,149.26,20
2015-03-01T19:00:00+00:00,2015-03-01T20:00:00,DK1,185.6,24.87
2015-03-01T18:00:00+00:00,2015-03-01T19:00:00,DK1,191.43,25.65
2015-03-01T17:00:00+00:00,2015-03-01T18:00:00,DK1,191.72,25.69
2015-03-01T16:00:00+00:00,2015-03-01T17:00:00,DK1,183.74,24.62
2015-03-01T15:00:00+00:00,2015-03-01T16:00:00,DK1,148.74,19.93
2015-03-01T14:00:00+00:00,2015-03-01T15:00:00,DK1,146.5,19.63
2015-03-01T13:00:00+00:00,2015-03-01T14:00:00,DK1,138.51,18.56
2015-03-01T12:00:00+00:00,2015-03-01T13:00:00,DK1,125.45,16.81
2015-03-01T11:00:00+00:00,2015-03-01T12:00:00,DK1,126.87,17
2015-03-01T10:00:00+00:00,2015-03-01T11:00:00,DK1,149.04,19.97
2015-03-01T09:00:00+00:00,2015-03-01T10:00:00,DK1,123.89,16.6
2015-03-01T08:00:00+00:00,2015-03-01T09:00:00,DK1,72.39,9.7
2015-03-01T07:00:00+00:00,2015-03-01T08:00:00,DK1,29.18,3.91
2015-03-01T06:00:00+00:00,2015-03-01T07:00:00,DK1,-0.97,-0.13
2015-03-01T05:00:00+00:00,2015-03-01T06:00:00,DK1,-37.91,-5.08
2015-03-01T04:00:00+00:00,2015-03-01T05:00:00,DK1,-14.25,-1.91
2015-03-01T03:00:00+00:00,2015-03-01T04:00:00,DK1,-14.93,-2
2015-03-01T02:00:00+00:00,2015-03-01T03:00:00,DK1,-0.67,-0.09
2015-03-01T01:00:00+00:00,2015-03-01T02:00:00,DK1,-0.37,-0.05
2015-03-01T00:00:00+00:00,2015-03-01T01:00:00,DK1,31.34,4.2
2015-02-28T23:00:00+00:00,2015-03-01T00:00:00,DK1,87.76,11.76
2015-02-28T22:00:00+00:00,2015-02-28T23:00:00,DK1,112.95,15.13
2015-02-28T21:00:00+00:00,2015-02-28T22:00:00,DK1,167.89,22.49
2015-02-28T20:00:00+00:00,2015-02-28T21:00:00,DK1,178.19,23.87
2015-02-28T19:00:00+00:00,2015-02-28T20:00:00,DK1,185.95,24.91
2015-02-28T18:00:00+00:00,2015-02-28T19:00:00,DK1,192.45,25.78
2015-02-28T17:00:00+00:00,2015-02-28T18:00:00,DK1,195.28,26.16
2015-02-28T16:00:00+00:00,2015-02-28T17:00:00,DK1,194.09,26
2015-02-28T15:00:00+00:00,2015-02-28T16:00:00,DK1,189.39,25.37
2015-02-28T14:00:00+00:00,2015-02-28T15:00:00,DK1,186.25,24.95
2015-02-28T13:00:00+00:00,2015-02-28T14:00:00,DK1,185.36,24.83
2015-02-28T12:00:00+00:00,2015-02-28T13:00:00,DK1,185.65,24.87
2015-02-28T11:00:00+00:00,2015-02-28T12:00:00,DK1,188.94,25.31
2015-02-28T10:00:00+00:00,2015-02-28T11:00:00,DK1,198.87,26.64
2015-02-28T09:00:00+00:00,2015-02-28T10:00:00,DK1,197.15,26.41
2015-02-28T08:00:00+00:00,2015-02-28T09:00:00,DK1,196.78,26.36
2015-02-28T07:00:00+00:00,2015-02-28T08:00:00,DK1,196.4,26.31
2015-02-28T06:00:00+00:00,2015-02-28T07:00:00,DK1,194.91,26.11
2015-02-28T05:00:00+00:00,2015-02-28T06:00:00,DK1,190.58,25.53
2015-02-28T04:00:00+00:00,2015-02-28T05:00:00,DK1,190.36,25.5
2015-02-28T03:00:00+00:00,2015-02-28T04:00:00,DK1,187.82,25.16
2015-02-28T02:00:00+00:00,2015-02-28T03:00:00,DK1,187.37,25.1
2015-02-28T01:00:00+00:00,2015-02-28T02:00:00,DK1,187.37,25.1
2015-02-28T00:00:00+00:00,2015-02-28T01:00:00,DK1,189.76,25.42
2015-02-27T23:00:00+00:00,2015-02-28T00:00:00,DK1,193.42,25.91
2015-02-27T22:00:00+00:00,2015-02-27T23:00:00,DK1,188.84,25.29
2015-02-27T21:00:00+00:00,2015-02-27T22:00:00,DK1,192.13,25.73
2015-02-27T20:00:00+00:00,2015-02-27T21:00:00,DK1,194.74,26.08
2015-02-27T19:00:00+00:00,2015-02-27T20:00:00,DK1,195.56,26.19
2015-02-27T18:00:00+00:00,2015-02-27T19:00:00,DK1,199.97,26.78
2015-02-27T17:00:00+00:00,2015-02-27T18:00:00,DK1,223.34,29.91
2015-02-27T16:00:00+00:00,2015-02-27T17:00:00,DK1,199.97,26.78
2015-02-27T15:00:00+00:00,2015-02-27T16:00:00,DK1,196.98,26.38
2015-02-27T14:00:00+00:00,2015-02-27T15:00:00,DK1,196.68,26.34
2015-02-27T13:00:00+00:00,2015-02-27T14:00:00,DK1,197.43,26.44
2015-02-27T12:00:00+00:00,2015-02-27T13:00:00,DK1,198.25,26.55
2015-02-27T11:00:00+00:00,2015-02-27T12:00:00,DK1,198.92,26.64
2015-02-27T10:00:00+00:00,2015-02-27T11:00:00,DK1,200.34,26.83
2015-02-27T09:00:00+00:00,2015-02-27T10:00:00,DK1,201.24,26.95
2015-02-27T08:00:00+00:00,2015-02-27T09:00:00,DK1,201.24,26.95
2015-02-27T07:00:00+00:00,2015-02-27T08:00:00,DK1,201.46,26.98
2015-02-27T06:00:00+00:00,2015-02-27T07:00:00,DK1,200.04,26.79
2015-02-27T05:00:00+00:00,2015-02-27T06:00:00,DK1,195.86,26.23
2015-02-27T04:00:00+00:00,2015-02-27T05:00:00,DK1,187.35,25.09
2015-02-27T03:00:00+00:00,2015-02-27T04:00:00,DK1,181,24.24
2015-02-27T02:00:00+00:00,2015-02-27T03:00:00,DK1,172.04,23.04
2015-02-27T01:00:00+00:00,2015-02-27T02:00:00,DK1,164.12,21.98
2015-02-27T00:00:00+00:00,2015-02-27T01:00:00,DK1,163.38,21.88
2015-02-26T23:00:00+00:00,2015-02-27T00:00:00,DK1,158.6,21.24
2015-02-26T22:00:00+00:00,2015-02-26T23:00:00,DK1,179.34,24.03
2015-02-26T21:00:00+00:00,2015-02-26T22:00:00,DK1,187.62,25.14
